,BE_VRE-ONS-LW_RG1_50,BE_VRE-ONS-LW_RG2_50,BE_VRE-ONS-LW_RG3_50,DE4-N_VRE-ONS-LW_RG2_50,DE4-N_VRE-ONS-LW_RG3_50,DE4-E_VRE-ONS-LW_RG1_50,DE4-E_VRE-ONS-LW_RG2_50,DE4-E_VRE-ONS-LW_RG3_50,DE4-S_VRE-ONS-LW_RG1_50,DE4-S_VRE-ONS-LW_RG2_50,DE4-S_VRE-ONS-LW_RG3_50,DE4-W_VRE-ONS-LW_RG1_50,DE4-W_VRE-ONS-LW_RG2_50,DE4-W_VRE-ONS-LW_RG3_50,DK1_VRE-ONS-LW_RG3_50,DK2_VRE-ONS-LW_RG3_50,EE_VRE-ONS-LW_RG1_50,EE_VRE-ONS-LW_RG2_50,EE_VRE-ONS-LW_RG3_50,FIN_VRE-ONS-LW_RG1_50,FIN_VRE-ONS-LW_RG2_50,FIN_VRE-ONS-LW_RG3_50,FR_VRE-ONS-LW_RG1_50,FR_VRE-ONS-LW_RG2_50,FR_VRE-ONS-LW_RG3_50,UK_VRE-ONS-LW_RG3_50,LT_VRE-ONS-LW_RG1_50,LT_VRE-ONS-LW_RG2_50,LT_VRE-ONS-LW_RG3_50,LV_VRE-ONS-LW_RG1_50,LV_VRE-ONS-LW_RG2_50,LV_VRE-ONS-LW_RG3_50,NL_VRE-ONS-LW_RG1_50,NL_VRE-ONS-LW_RG2_50,NL_VRE-ONS-LW_RG3_50,NO1_VRE-ONS-LW_RG1_50,NO1_VRE-ONS-LW_RG2_50,NO1_VRE-ONS-LW_RG3_50,NO2_VRE-ONS-LW_RG2_50,NO2_VRE-ONS-LW_RG3_50,NO3_VRE-ONS-LW_RG2_50,NO3_VRE-ONS-LW_RG3_50,NO4_VRE-ONS-LW_RG2_50,NO4_VRE-ONS-LW_RG3_50,NO5_VRE-ONS-LW_RG2_50,NO5_VRE-ONS-LW_RG3_50,PL_VRE-ONS-LW_RG1_50,PL_VRE-ONS-LW_RG2_50,PL_VRE-ONS-LW_RG3_50,SE1_VRE-ONS-LW_RG2_50,SE1_VRE-ONS-LW_RG3_50,SE2_VRE-ONS-LW_RG1_50,SE2_VRE-ONS-LW_RG2_50,SE2_VRE-ONS-LW_RG3_50,SE3_VRE-ONS-LW_RG1_50,SE3_VRE-ONS-LW_RG2_50,SE3_VRE-ONS-LW_RG3_50,SE4_VRE-ONS-LW_RG1_50,SE4_VRE-ONS-LW_RG2_50,SE4_VRE-ONS-LW_RG3_50,Time
265626,9.400007,8.875169,8.460258,1.597885,2.660601,4.017066,5.024911,5.805835,7.605751,7.849298,6.801848,6.038018,6.455224,7.71273,6.279535,4.428462,9.919692,9.463576,8.87075,4.41702,9.824272,9.73727,8.762165,8.515162,8.370819,7.27858,6.589553,6.403541,5.650624,8.144503,7.858334,7.904586,4.500429,6.075808,7.07099,8.877341,7.901162,7.289101,9.640641,7.615428,7.185906,7.574864,8.750601,4.610682,7.830783,6.085407,3.377183,3.526279,3.996373,5.983645,7.638325,11.00126,11.15595,10.58837,5.474238,6.219643,8.271833,4.015029,2.584006,2.512438,20/04/2012 18:00:00
265627,9.570637,8.83298,8.367929,1.851202,3.465155,4.680405,5.546992,6.562376,8.270719,8.690296,7.655616,6.919484,7.135312,8.271473,5.949891,5.194277,9.383328,9.223741,8.43398,4.333931,9.680569,9.754513,9.212434,8.969405,8.813909,7.123481,6.381063,6.107871,5.317662,7.827109,7.910149,8.190551,5.117098,6.166111,7.061717,9.7314,8.124769,7.494903,9.109083,7.384531,7.702359,8.213148,9.272044,4.50232,8.548898,6.675847,3.980585,3.748109,4.492741,6.567596,8.480736,11.70525,11.33584,10.77577,4.228074,5.329775,7.460406,4.775886,3.158103,2.736192,20/04/2012 19:00:00
265628,10.01101,9.073942,8.75918,2.797332,4.404286,5.782861,6.313255,7.211743,9.20216,9.539093,8.520307,8.015814,7.888344,8.890928,5.647371,6.015399,9.046299,8.810125,7.983413,4.314381,9.477753,9.656564,9.742638,9.594753,9.416989,7.365762,6.323798,5.779543,4.884032,7.475265,7.770545,8.365654,5.960053,6.448195,7.470632,10.2036,8.145463,7.407497,8.450597,6.982315,8.22272,8.697382,9.897113,4.531493,9.16444,7.271544,4.696775,4.113694,5.127571,7.082681,9.085631,12.21443,11.3461,10.83948,3.434393,4.640254,6.655252,5.340303,3.689682,3.231667,20/04/2012 20:00:00
265629,10.11917,9.161034,9.145573,3.998626,5.237162,6.907641,7.117594,7.788601,10.01926,10.06211,9.090611,8.899749,8.392637,9.281923,5.235828,6.668845,8.948749,8.404861,7.610181,4.42072,9.310966,9.491081,10.2272,10.11419,9.884961,7.690279,6.277932,5.402438,4.392782,7.089424,7.382925,8.100435,6.470987,6.518763,8.081786,10.18324,7.950858,7.14835,7.768738,6.423552,8.666634,8.863912,10.49868,4.733372,9.470029,7.737311,5.274371,4.562711,5.672352,7.642148,9.508,12.42434,11.21293,10.74771,3.576978,4.210378,6.055801,5.945399,4.33501,4.153008,20/04/2012 21:00:00
265630,10.05369,9.201215,9.271791,5.536072,6.216215,7.493764,7.798798,8.233149,10.48861,10.29239,9.303593,9.246578,8.623362,9.449542,5.039618,6.839087,8.772721,8.023473,7.12151,4.755119,9.237699,9.38385,10.52221,10.44265,10.15019,7.851009,6.092906,4.978217,3.886843,6.545042,6.760615,7.316647,6.988257,6.476428,8.683158,9.882175,7.567625,6.85505,7.115459,5.825803,8.929906,8.810122,10.76672,5.008761,9.378436,7.948163,5.759521,4.96286,5.963733,8.329241,9.867185,12.46332,10.98135,10.53271,4.227557,4.160565,5.702707,6.427722,5.115725,5.268643,20/04/2012 22:00:00
265631,9.906491,9.176551,9.234156,6.895773,7.46975,7.528012,8.29618,8.467938,10.58238,10.31767,9.276191,9.145546,8.519568,9.398734,5.167576,6.236266,8.531713,7.62154,6.369001,5.540605,9.232896,9.291962,10.61939,10.56071,10.22124,7.916663,5.656399,4.456558,3.433487,5.82277,5.9417,6.330295,7.572775,6.904217,9.065438,9.522292,7.038739,6.488151,6.651708,5.290761,8.963844,8.675466,10.90589,5.244291,8.961163,7.825534,6.073156,5.19261,6.02632,9.11167,10.14761,12.45344,10.65096,10.23053,4.711481,4.425838,5.396072,6.824358,5.724213,6.191369,20/04/2012 23:00:00
265632,9.503953,9.009221,9.106298,7.968682,8.388868,7.440941,8.598062,8.601701,10.46153,10.21306,9.190149,8.894211,8.206717,9.132153,5.506432,5.426197,7.999825,7.154147,5.800477,6.554203,9.211161,9.153464,10.59886,10.52862,10.14159,7.943564,4.911123,3.807774,3.19336,5.056246,5.067022,5.457132,8.132971,7.859372,9.158394,9.127546,6.490541,6.025402,6.280354,4.879112,8.822505,8.48135,10.97687,5.476648,8.480901,7.412335,6.282398,5.222993,5.919188,9.862344,10.31007,12.42026,10.266,9.877125,4.854748,4.833413,5.055626,6.778305,6.000746,6.551902,21/04/2012 00:00:00
265633,8.958361,8.724829,8.9244,8.439644,8.615043,7.415144,8.795167,8.685298,10.26057,10.09052,9.118774,8.598077,8.036022,8.863058,5.968009,4.789529,7.262092,6.650805,5.519626,7.366884,9.118119,8.996794,10.49155,10.43175,9.97594,7.908173,4.085049,3.245184,3.294248,4.394598,4.367504,4.695302,8.851702,8.692063,8.970675,8.678448,6.02222,5.522364,6.000051,4.625869,8.440802,8.181756,11.16018,5.810784,8.153683,6.895642,6.38237,5.114964,5.729131,10.43596,10.39576,12.39907,9.891507,9.51569,4.820788,5.176399,4.734478,5.987091,5.97995,6.358923,21/04/2012 01:00:00
265634,8.590076,8.350227,8.678099,8.02424,8.41955,7.472035,8.903358,8.789874,10.13396,10.02533,9.03591,8.463489,8.048935,8.721552,6.199465,4.138095,6.65099,6.141155,5.201049,7.880734,8.988627,8.838414,10.31867,10.31573,9.782726,7.814995,3.458198,3.106825,3.871602,3.819119,3.8173,3.921354,9.25934,8.945514,8.62955,8.154288,5.601865,5.020283,5.898243,4.510207,7.798025,7.838063,11.61259,6.233838,7.945867,6.350326,6.225164,4.907733,5.531159,10.80228,10.43126,12.34416,9.529217,9.161283,4.604896,5.211687,4.512238,5.204039,5.757859,6.012672,21/04/2012 02:00:00
265635,8.3858,8.038531,8.434765,7.308036,7.990044,7.675161,8.905064,9.007656,10.06387,10.00399,8.98885,8.577591,8.116257,8.60138,6.15856,3.686416,6.226582,5.779332,5.007549,8.263771,8.883177,8.672036,10.05275,10.2094,9.605173,7.651436,3.297415,3.61579,4.705554,3.244161,3.33214,3.308596,9.222716,8.754901,8.310216,7.546202,5.180641,4.557777,5.91649,4.472157,7.106137,7.539651,12.0804,6.677019,7.69519,5.887001,5.97126,4.659578,5.365252,11.05616,10.41745,12.23235,9.14388,8.785961,4.119253,4.962498,4.364479,4.707771,5.520503,5.819074,21/04/2012 03:00:00
265636,8.176197,8.230141,8.389876,6.775004,7.394848,7.954123,8.872975,9.28402,9.970737,10.01946,9.013839,8.704233,8.198286,8.544785,6.186432,4.233144,6.018862,5.575582,4.931087,8.570169,8.745238,8.512762,9.799026,10.10646,9.511346,7.396381,4.221191,4.613649,5.362195,2.877697,3.111123,3.010416,9.123004,8.683444,7.905107,6.871133,4.705382,4.108275,5.987063,4.4635,6.629992,7.28381,12.36221,7.084215,7.350904,5.67947,5.842651,4.524574,5.295822,11.18093,10.41391,12.06747,8.744612,8.396833,3.68293,4.726804,4.195944,4.435215,5.288445,5.695075,21/04/2012 04:00:00
265637,8.11328,8.804396,8.610235,6.418277,6.779991,8.133759,8.789523,9.367043,10.07719,10.13687,8.959659,8.861978,8.335875,8.614134,6.44184,5.852246,5.821827,5.204227,4.500865,8.695359,8.509763,8.323607,9.679224,10.01528,9.517678,7.062558,5.947042,5.61647,5.750892,3.136222,3.340465,2.91334,9.154408,8.752197,7.209504,6.018573,4.069573,3.559852,5.972658,4.411701,6.293955,6.913791,12.40545,7.384656,6.950331,5.689567,5.809699,4.64305,5.301816,11.14874,10.43705,11.77675,8.233142,7.952576,3.806206,4.535118,3.929833,4.597096,5.089672,5.520099,21/04/2012 05:00:00
265638,8.152906,9.070575,8.863049,6.142587,6.223577,7.806245,8.035888,8.256602,10.05427,9.83712,8.360817,8.942251,8.217717,8.363257,6.658373,7.329181,5.448127,4.497006,3.669102,8.679138,8.233873,8.103061,9.555292,9.82326,9.435114,6.672541,7.129639,5.967751,5.585381,3.898981,3.605116,2.73259,8.933101,8.36049,6.461051,4.877887,3.210142,2.78781,5.726222,4.157763,5.850827,6.264682,12.28899,7.471515,6.455344,5.554554,5.635281,4.796483,5.129968,11.15029,10.46087,11.25859,7.548746,7.421649,4.020317,4.207001,3.470325,5.160918,4.657183,4.952021,21/04/2012 06:00:00
265639,7.670704,8.909331,8.960296,5.204409,4.944191,6.11143,6.268976,6.291184,9.476623,8.95009,7.314884,8.144838,6.888105,7.947077,5.742315,6.618314,5.01649,3.809854,2.937708,8.552911,7.920887,7.87338,8.970401,9.085595,8.810618,5.979367,6.499695,5.069118,4.486745,4.078875,3.227748,2.182662,7.280524,6.612918,5.440152,3.523302,2.27331,2.020374,5.377854,3.697468,5.189587,5.392655,12.06755,7.34027,5.652356,5.02834,4.653112,4.263964,4.232874,11.23315,10.36174,10.5652,6.847185,6.837247,3.254454,3.681541,2.920889,5.280942,3.760042,3.911654,21/04/2012 07:00:00
265640,6.876657,8.745228,8.919138,4.401021,3.917368,4.767422,5.182515,5.396563,9.288584,8.719309,7.033382,7.536667,5.816474,8.141479,4.792093,5.247345,4.681115,3.491192,2.613127,8.395983,7.647151,7.650208,8.544807,8.322904,8.187,5.075585,5.578391,4.431122,3.927222,3.921107,2.985358,1.898393,5.613908,4.867318,4.86089,2.381104,1.680485,1.653756,5.168505,3.221633,4.41472,4.57308,11.61339,7.085863,4.740117,4.382029,3.640211,3.849448,3.588531,11.24955,10.14728,9.897773,6.208057,6.20064,2.420593,3.291104,2.761778,4.863689,3.204166,3.127306,21/04/2012 08:00:00
265641,6.851496,8.743787,8.993646,4.527274,4.260881,5.161613,5.780731,5.922399,9.633371,9.116864,7.492117,7.999809,6.507037,8.722356,4.948431,5.359527,4.43238,3.221372,2.423216,8.39395,7.528725,7.500136,8.757224,8.30271,8.269326,4.792262,5.657181,4.86164,4.50901,4.364837,3.409015,2.141978,5.469264,4.694737,5.06613,2.059407,1.698734,1.711967,5.146128,3.042506,3.825266,4.004491,10.89789,6.919524,4.246119,3.943983,3.713156,4.314894,3.910068,11.18274,9.871232,9.219503,5.623153,5.565564,2.338757,3.274994,2.980856,5.094433,3.42979,3.053281,21/04/2012 09:00:00
265642,7.206823,8.78854,9.20009,4.653913,4.856026,5.73718,6.740594,6.706605,9.905218,9.330573,7.829514,8.350716,7.577848,9.049574,5.172565,5.773347,4.254937,2.922302,2.24885,8.590807,7.518876,7.42868,8.956344,8.580644,8.655731,5.184155,5.808099,5.179952,4.880001,4.845747,3.820611,2.380025,5.452913,4.956684,5.422906,2.474146,2.065807,2.004829,5.314403,3.226925,3.538909,3.739083,10.11287,6.999698,4.200204,3.766534,4.24025,4.798239,4.297794,11.12224,9.51933,8.486212,5.146587,5.018917,2.54776,3.362072,3.120742,5.842061,4.018232,3.29324,21/04/2012 10:00:00
265643,7.107541,8.779068,9.066917,4.493446,5.144622,6.023903,7.242667,7.068948,9.965228,9.512189,8.10594,8.321657,8.242189,9.172568,5.155887,5.875334,4.163749,2.599737,2.079751,8.973742,7.563503,7.380263,8.970078,8.823916,9.044009,5.641843,5.670807,5.063195,4.769843,4.769831,4.000206,2.484374,5.403989,5.055277,6.169305,3.059305,2.50046,2.393307,5.560574,3.494043,3.464758,3.719242,9.462811,7.303538,4.4239,3.783642,4.662847,4.951279,4.427462,11.14027,9.145353,7.831444,4.808174,4.577122,2.932827,3.389657,3.137289,6.37491,4.541956,3.527796,21/04/2012 11:00:00
265644,6.936153,8.657189,8.7349,4.173932,5.323734,6.30015,7.514384,7.297962,10.01331,9.741374,8.389755,8.303222,8.539291,9.312283,4.843551,5.451814,4.072973,2.211089,1.780963,9.455972,7.584033,7.308926,8.900483,9.081173,9.388376,6.033807,5.365668,4.87887,4.513271,4.630326,4.098114,2.653609,5.421144,5.297707,6.756804,3.57072,2.875499,2.749567,5.739501,3.711261,3.604276,3.824609,9.002359,7.732133,4.645719,3.713872,4.950509,4.899481,4.389009,11.15394,8.721527,7.250318,4.574727,4.220739,3.207912,3.350246,3.114634,6.470364,4.80937,3.938423,21/04/2012 12:00:00
265645,6.898547,8.421417,8.482983,3.988198,5.618178,6.653574,7.88757,7.628567,10.19423,9.897887,8.478101,8.380878,8.643096,9.345252,4.335773,4.848073,3.856029,1.862939,1.488813,9.849155,7.532293,7.21475,8.86397,9.313448,9.666297,6.464068,5.173262,4.890904,4.473018,4.70923,4.438863,3.202217,5.210573,5.741611,6.786382,3.98255,3.146502,2.991379,5.90112,3.948339,3.911527,3.983558,8.692389,8.112081,4.626651,3.400546,5.126839,4.848864,4.313318,11.0263,8.25509,6.775597,4.385479,3.906557,3.345129,3.400997,3.065655,6.087862,4.880517,4.31801,21/04/2012 13:00:00
265646,6.9565,8.109974,8.149165,4.380076,5.986833,7.008725,8.332438,8.035177,10.16677,9.786084,8.379174,8.443101,8.700933,9.265838,3.758944,4.52075,3.730778,1.864691,1.572611,10.07544,7.434108,7.059947,8.887308,9.49526,9.859751,6.94603,5.084935,5.106951,4.772609,4.815818,4.981166,4.041072,5.204228,5.90201,6.58145,4.418424,3.45233,3.081709,6.060038,4.23604,4.277327,4.143939,8.45778,8.357332,4.515396,3.099678,5.10569,4.852509,4.317274,10.72927,7.741169,6.388884,4.210891,3.623318,3.430159,3.566366,3.045403,5.465676,4.785803,4.466455,21/04/2012 14:00:00
265647,7.180321,7.881657,7.755916,5.467896,6.485178,7.281771,8.776537,8.453008,9.928837,9.432169,8.240109,8.448532,8.631947,9.243526,3.318659,4.636464,4.22345,2.524444,2.307163,10.13816,7.262691,6.790752,9.009529,9.616364,9.985868,7.465588,5.278829,5.647876,5.400544,5.132097,5.576898,4.974276,5.195612,5.624042,6.286434,4.758884,3.779214,3.080364,6.173021,4.555193,4.551306,4.290135,8.240336,8.529326,4.38449,2.962549,5.129776,4.87688,4.480535,10.34254,7.231683,6.019516,4.104789,3.416839,3.611082,3.713085,3.11503,4.916029,4.563263,4.503248,21/04/2012 15:00:00
265648,7.344893,7.754983,7.374984,6.342988,7.139367,7.50575,9.150964,8.822016,9.558285,8.949186,7.973338,8.244293,8.390463,9.160478,3.118435,5.18867,5.300128,3.625769,3.530416,10.11154,7.005977,6.466316,9.305219,9.633216,10.07336,7.990629,5.869934,6.316487,6.192691,5.626216,6.248237,5.855458,5.023445,5.243086,6.008764,4.814828,4.032478,3.177048,6.268836,4.888155,4.696477,4.492001,8.150432,8.659517,4.298784,2.995152,5.215893,4.965871,4.776051,9.964009,6.781029,5.719828,4.099093,3.400237,4.050152,3.881965,3.314091,4.696694,4.419163,4.675,21/04/2012 16:00:00
265649,7.414593,7.770138,7.091869,6.859461,7.936757,7.82947,9.281679,9.037465,8.986105,8.400713,7.536089,7.902461,7.967665,8.765165,3.315162,5.815741,6.691106,5.035162,5.079398,10.03135,6.723678,6.233539,9.659607,9.573006,10.01948,8.426376,6.962142,7.175449,7.046137,6.579785,7.073865,6.784467,4.876229,4.882961,5.742336,4.847354,4.279354,3.404721,6.461755,5.293898,4.948804,4.840214,8.287416,8.744091,4.40428,3.195855,5.35441,5.261454,5.248695,9.579319,6.35411,5.537819,4.200345,3.561138,4.813034,4.356502,3.737503,4.909903,4.53223,4.914011,21/04/2012 17:00:00
265650,7.582983,8.067678,7.166992,7.473317,8.86126,8.257334,9.349568,9.256561,8.470316,8.025696,7.216784,7.700599,7.516856,8.20585,4.183082,6.774762,8.087538,6.522439,6.707187,9.883826,6.49263,6.144017,9.870495,9.543253,9.842219,8.715722,8.711677,8.410251,8.156029,8.115312,8.248281,7.926108,4.669192,4.682314,5.66712,5.132813,4.777678,3.849697,6.836148,5.795458,5.464092,5.388934,8.663207,8.873393,4.775811,3.670901,5.926555,5.83724,5.926405,9.261675,5.991637,5.621953,4.510969,3.883278,5.895533,5.172699,4.421191,5.833487,5.084762,5.201169,21/04/2012 18:00:00
265651,8.14101,8.887804,7.816398,8.456048,9.605877,8.808738,9.661602,9.594504,8.340984,7.884502,7.477026,7.835312,7.38284,7.99299,5.535494,8.232488,9.299425,7.776704,8.112739,9.765604,6.344765,6.079927,10.09639,9.759919,9.8227,9.026068,10.68124,9.751307,9.390965,9.624859,9.491323,9.096608,4.574957,4.705653,6.177089,5.615566,5.467964,4.51199,7.350146,6.389394,6.14555,6.061916,9.23467,9.072037,5.53924,4.548407,6.640913,6.492049,6.666817,9.028006,5.740103,6.088719,5.021302,4.356301,6.96091,6.011008,5.15241,7.459722,5.972328,5.652296,21/04/2012 19:00:00
265652,9.1911,9.906112,8.829661,9.371134,9.507801,9.438568,9.961441,9.827209,8.439496,7.864738,7.867524,8.062799,7.538815,8.2703,6.880085,9.270403,10.35684,8.796688,9.245461,9.675307,6.277005,5.961728,10.43933,10.1497,9.915318,9.410958,11.81954,10.71033,10.23049,10.73695,10.32396,9.988494,4.96029,5.075914,6.949009,6.170576,5.978285,5.079134,7.903608,6.983996,6.920782,6.7183,9.729612,9.221232,6.459344,5.618504,6.995968,7.097851,7.306925,8.692834,5.453892,6.692485,5.472547,4.801136,7.502781,6.630477,5.698553,8.997268,6.735354,6.027699,21/04/2012 20:00:00
265653,10.04948,10.53894,9.669828,9.294955,8.62127,9.825365,10.00271,9.949095,8.620157,8.131893,7.821797,8.120366,7.824331,8.729548,7.650742,9.404098,11.20226,9.637991,10.1082,9.622936,6.249944,5.76085,10.65094,10.4043,9.902501,9.644995,12.04278,11.08351,10.48437,11.35807,10.68472,10.42088,5.616787,5.718735,7.703777,6.538364,6.168222,5.273544,8.313607,7.333558,7.683592,7.227565,9.881111,9.245071,7.105404,6.337915,7.267218,7.650949,7.746394,8.33427,5.047731,7.149167,5.672045,4.999111,7.52519,6.900692,6.081162,9.778559,7.065197,6.186548,21/04/2012 21:00:00
265654,10.51014,10.80218,10.13888,8.539839,7.640611,9.825365,9.8751,10.00389,8.67726,8.701678,7.79311,8.310658,8.220925,9.145913,8.103213,9.026196,11.69116,10.30659,10.68706,9.651225,6.19065,5.503222,10.6747,10.46749,9.777617,9.684419,11.92459,11.10393,10.3458,11.532,10.70885,10.5304,6.118494,6.32206,8.586774,6.378637,6.061566,5.122508,8.527705,7.455655,8.190062,7.443476,9.818523,9.18534,7.379665,6.471605,8.056842,8.074779,7.922099,8.019352,4.66318,7.273108,5.558509,4.801888,7.346623,6.854358,6.310606,9.702229,7.033958,6.127413,21/04/2012 22:00:00
265655,10.96927,10.91368,10.3549,8.072787,7.173914,9.417608,9.660419,9.913583,8.863919,9.007788,8.081986,8.614598,8.581736,9.366857,8.464643,8.672209,11.917,10.7692,10.79346,9.665519,6.083773,5.315113,10.66338,10.40644,9.583103,9.613741,11.64036,10.87484,10.0337,11.45115,10.63279,10.46438,6.567005,6.839053,9.435843,5.837073,5.909495,4.990798,8.646546,7.480441,8.451341,7.467206,9.60738,9.076961,7.481021,6.254471,8.643794,8.411969,8.021703,7.674925,4.357289,7.109219,5.16211,4.233576,6.972753,6.449965,6.290792,9.120078,7.05293,5.956178,21/04/2012 23:00:00
265656,11.32126,11.07976,10.32585,8.009568,7.308406,8.99623,9.466038,9.774269,9.481247,8.983432,8.610922,8.705673,8.716488,9.367443,8.172674,8.268867,12.04208,10.86527,10.57768,9.572037,5.974888,5.230322,10.65982,10.26715,9.364905,9.455979,11.20311,10.45068,9.675664,11.19678,10.54683,10.28095,7.053411,7.399899,10.03846,5.215427,5.899702,5.198995,8.753788,7.557438,8.495207,7.36153,9.161401,8.955159,7.215182,5.892869,8.639548,8.711373,8.126441,7.312272,4.171537,6.805202,4.668464,3.527421,6.464169,6.079001,6.141136,8.320259,7.024396,5.808154,22/04/2012 00:00:00
265657,11.46736,11.21461,10.22919,7.896431,7.431163,8.556621,9.202682,9.612364,10.03042,9.149102,8.918722,8.623263,8.720354,9.276217,7.533421,8.019586,11.98113,10.72908,10.46539,9.396518,5.907325,5.212389,10.60741,10.0601,9.118891,9.231094,10.48,10.01041,9.29862,10.84307,10.35388,10.11898,7.701395,8.206131,10.35929,4.604448,5.895553,5.572591,8.843905,7.767709,8.298347,7.100319,8.704685,8.85003,6.783393,5.593202,8.754349,8.843748,8.237301,7.076927,4.066216,6.426068,4.185248,2.954189,5.986357,6.062404,6.285793,7.569528,6.765012,5.730905,22/04/2012 01:00:00
265658,11.45125,11.2118,10.27163,7.913222,7.126901,7.932771,8.729229,9.330887,10.14882,9.503609,8.847836,8.677291,8.860721,9.145246,7.029684,8.048556,11.96657,10.75525,10.52009,9.254495,5.86147,5.295399,10.43583,9.769321,8.832699,8.985985,9.642817,9.596066,8.902184,10.45542,10.10091,10.02399,8.628023,9.164151,10.49861,4.134048,5.920844,5.846374,8.979211,8.026889,7.945096,6.731247,8.295376,8.755253,6.745461,5.53229,8.924935,8.750665,8.271362,6.935524,3.944132,5.952948,3.743574,2.594266,5.566579,5.99753,6.599972,7.640113,6.49809,5.653296,22/04/2012 02:00:00
265659,11.29941,11.19312,10.27755,7.805029,6.626984,7.33912,8.177466,8.974599,10.16132,9.75006,8.82274,9.024755,9.128847,9.013816,6.664349,8.022419,12.21419,10.97634,10.61635,9.149398,5.832661,5.462916,10.24357,9.44754,8.552524,8.729436,8.881397,9.17886,8.413822,10.01596,9.848099,9.949549,9.476309,9.808074,10.63228,3.885726,6.155705,6.175625,9.284259,8.308692,7.488265,6.295131,8.016582,8.664715,7.201686,5.756897,8.986017,8.408467,7.995268,6.628603,3.805645,5.334927,3.568768,2.493022,5.334934,5.897491,6.765429,8.099153,6.555754,5.65474,22/04/2012 03:00:00
265660,11.20536,11.20113,10.25475,7.364621,6.648455,6.817264,7.810147,8.667142,10.15047,9.796746,8.937222,9.497896,9.331555,8.902964,6.634159,7.819601,12.46193,11.05575,10.56206,8.98381,5.853796,5.605141,10.18526,9.188291,8.333827,8.443013,8.200952,8.648433,7.773664,9.506302,9.47534,9.740192,10.02454,10.18199,10.78866,4.038335,6.55131,6.525976,9.644406,8.567909,7.104959,5.973523,7.95547,8.50873,7.9691,6.281404,8.631307,7.824349,7.410738,6.140549,3.547528,4.803978,3.776983,2.652727,5.396947,5.94407,6.909262,7.804813,6.53563,5.877852,22/04/2012 04:00:00
265661,11.27116,11.06301,10.29894,7.221035,7.312137,6.575144,7.646872,8.45393,9.876708,9.648165,8.994754,9.691325,9.413015,8.802148,6.887501,7.511043,12.20784,10.45842,9.849091,8.583663,5.839252,5.57029,10.23083,9.017529,8.159237,8.112788,7.311635,7.718023,6.907129,8.655066,8.651608,8.775094,10.32742,10.4253,10.97282,4.729643,6.948703,6.652169,9.839181,8.715269,6.906,5.919905,7.976395,8.195575,8.687428,6.861433,8.245275,7.103392,6.605714,5.497766,3.113626,4.405798,4.091058,2.980672,5.577664,5.893103,6.929883,7.108181,6.130899,5.995522,22/04/2012 05:00:00
265662,11.18994,10.74196,10.19058,7.502614,7.84069,6.501129,7.300062,7.550141,9.520108,9.091978,8.444584,9.382353,9.20191,8.559179,6.915848,6.759089,11.32201,9.055171,8.48874,7.942807,5.679331,5.318734,10.21097,8.893795,7.904675,7.620611,5.830956,6.095963,5.420578,7.153428,7.107126,6.827927,10.11772,10.26182,10.94167,5.535448,7.091822,6.505949,9.772149,8.724689,6.704924,5.829823,7.885302,7.729347,9.161156,7.227416,7.335998,5.924074,5.539755,4.817124,2.560011,4.265908,4.341751,3.196368,5.690978,5.603455,6.599295,6.635737,5.704437,5.675841,22/04/2012 06:00:00
265663,10.94901,10.40923,9.923034,6.525645,6.595334,5.766425,6.302927,6.128654,9.354231,8.556573,7.750639,8.93314,8.872894,8.264928,6.448037,5.876223,10.36485,7.728012,7.445527,7.334771,5.445143,5.048866,9.724863,8.355357,7.234974,6.807153,4.592953,4.536145,3.846657,5.820776,5.637424,5.220315,9.931004,10.03567,10.76922,5.850798,6.897717,6.132853,9.551392,8.648368,6.242898,5.40104,7.672215,7.276381,9.380313,7.291989,5.517651,4.342906,4.163924,4.264308,2.009464,4.514948,4.442933,3.078897,5.354057,5.162732,6.112142,6.050531,5.389002,4.990897,22/04/2012 07:00:00
265664,10.74728,10.24793,9.847423,5.420207,5.441881,5.35467,5.950886,5.779511,9.425664,8.486243,7.572481,9.017365,8.951629,8.340751,6.157402,5.616521,9.783247,7.193126,7.301474,6.892182,5.284067,4.913766,9.352486,7.766768,6.477178,6.033039,4.243802,3.84372,3.085443,5.290894,5.053528,4.692784,10.04754,10.20557,10.82763,5.724139,6.539095,5.743598,9.393376,8.507877,5.548216,4.772014,7.48965,6.97007,9.310565,7.074944,4.676523,3.919614,3.52419,3.873618,1.623749,4.628681,4.402148,3.016026,4.78786,4.78063,5.818455,5.544937,5.305711,4.718612,22/04/2012 08:00:00
265665,10.57121,10.25143,9.887503,6.222798,6.580384,6.011958,6.723919,6.502633,9.509459,8.66193,7.612742,9.469922,9.396598,8.815467,6.330536,5.879219,9.361778,7.078124,7.456368,6.551644,5.225707,4.901223,9.490764,7.830709,6.392122,5.735263,4.615068,3.712043,2.983091,5.250803,4.981357,4.700873,10.25489,10.70699,11.05433,5.430647,6.177315,5.484479,9.294946,8.333606,5.014123,4.295738,7.356891,6.818369,9.122411,6.967874,5.194331,4.637478,3.96299,3.596254,1.455262,4.440736,4.475484,3.263384,4.486658,4.675206,5.62642,5.685188,5.420754,4.931826,22/04/2012 09:00:00
